product_name,brand,price,category,market_name,image_url,link,query_date
Pack 6 un. cerveza cusqueña golden lager 5.0° 473 cc,Cusqueña,4890,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/436864-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-cusquena-golden-lager-5-0g-473-cc-1767156-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza quilmes lager 4.9° 473 cc,Quilmes,3990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/465340-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-quilmes-lager-4-9g-473-cc-1934155-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza escudo silver lager 5.0° 470 cc,Escudo,4190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/361329-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-un-cerveza-silver-lata-470-cc/p,2025-04-24 16:53:09
Pack 6 un. cerveza coors lager 5.0° 355 cc,Coors,4990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429289-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-coors-lager-5-0g-355-cc-1800112-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza cristal radler sin alcohol 350 cc,Cristal,3790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/397024-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-cristal-radler-sin-alcohol-350-cc-1669481-pak/p,2025-04-24 16:53:09
Pack 12 un. cerveza budweiser 5.0° 354 cc,Budweiser,7190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438393-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-12-unidades-cerveza-budweiser-5-0g-354-cc-1976134-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza becker lager 4.5° 473 cc,Becker,3590,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/447154-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-becker-lager-4-5g-473-cc-1703064-pak/p,2025-04-24 16:53:09
Pack 12 un. cerveza quilmes lager 4.9° 354 cc,Quilmes,5867,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/440654-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-12-unidades-cerveza-quilmes-lager-4-9g-354-cc-1967798-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza heineken cero lager sin alcohol 330 cc,Heineken,4990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/397044-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-heineken-cero-lager-sin-alcohol-330-cc-1743066-pak/p,2025-04-24 16:53:09
Cerveza kunstmann valdivia pale lager 5.2° 470 cc,Kunstmann,1410,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428168-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-kunstmann-valdivia-pale-lager-5-2g-470-cc-1939660/p,2025-04-24 16:53:09
Pack 12 un. cerveza cristal lager 4.6° 350 cc,Cristal,5850,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388452-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-12-unidades-cerveza-cristal-lager-4-6g-350-cc-1964131-pak/p,2025-04-24 16:53:09
Pack 18 un. cerveza cristal lager 4.6° 355 cc,Cristal,10990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428383-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-18-unidades-cerveza-cristal-lager-4-6g-355-cc-1997505/p,2025-04-24 16:53:09
Pack 18 un. cerveza cusqueña gold lager 4.8° 354 cc,Cusqueña,10490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438421-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-18-unidades-cerveza-cusquena-gold-lager-4-8g-354-cc-1976140-pak/p,2025-04-24 16:53:09
Pack 4 un. cerveza kunstmann miel 4.8° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/439215-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-miel-4-8g-330-cc-480655-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza royal guard golden lager 4.5° lata 470 cc,Royal guard,4490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/472024-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-royal-guard-golden-4-5-lata-470cc-2017114-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza corona lager 4.5° 330 cc,Corona,5790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/437019-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-corona-lager-4-5g-330-cc-1850069-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza cristal lager sin alcohol 350 cc,Cristal,3790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/397249-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-cristal-lager-sin-alcohol-350-cc-976353-pak/p,2025-04-24 16:53:10
Cerveza austral patagonia red lager 5.0° 470 cc,Patagonia,1450,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/427928-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-austral-patagonia-red-lager-5-0g-470-cc-1858523/p,2025-04-24 16:53:10
Cerveza austral patagonia hoppy lager 4.8° 470 cc,Patagonia,1450,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/427912-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-austral-patagonia-hoppy-lager-4-8g-470-cc-1858522/p,2025-04-24 16:53:10
Pack 4 un. cerveza dolbek maqui pale ale 4.8° 330 cc,Dolbek,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429161-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-dolbek-maqui-pale-ale-4-8g-330-cc-1662775-pak/p,2025-04-24 16:53:10
Pack 4 un. cerveza kunstmann torobayo pale ale 5.0° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/436212-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-torobayo-pale-ale-5-0g-330-cc-263611-pak/p,2025-04-24 16:53:10
Pack 4 un. cerveza austral calafate ale 5.0° 330 cc,Austral,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/387624-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-austral-calafate-ale-5-0g-330-cc-669052-pak/p,2025-04-24 16:53:10
Pack 12 un. cerveza stella artois 330 cc,Stella artois,8990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/478478-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pk-cerveza-stella-4-8g-bot-12x330cc-1975243/p,2025-04-24 16:53:10
Pack 6 un. cerveza becker black lager 5.6° 473 cc,Becker,3990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388248-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-becker-black-lager-5-6g-473-cc-1877243-pak/p,2025-04-24 16:53:10
Pack 12 un. cerveza stella artois lager 5.2° 354 cc,Stella artois,7190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/435736-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-12-unidades-cerveza-stella-artois-lager-5-2g-354-cc-1976130-pak/p,2025-04-24 16:53:10
Cerveza austral calafate ale 5.0° lata 470 cc,Austral,1970,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/443895-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-austral-calafate-ale-5-0-lata-470-cc-2006377/p,2025-04-24 16:53:10
Cerveza kunstmann torobayo pale ale 5.0° 470 cc,Kunstmann,1930,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/442085-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-kunstmann-torobayo-pale-ale-5-0g-470-cc-1828058/p,2025-04-24 16:53:10
Cerveza budweiser lager 5.0° 710 cc,Budweiser,1570,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438265-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-budweiser-lager-5-0g-710-cc-1932890/p,2025-04-24 16:53:10
Pack 6 un. cerveza royal guard premium lager 5.0° 355 cc,Royal guard,4990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388875-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-5-0g-355-cc-263658-pak/p,2025-04-24 16:53:10
Pack 6 un. cerveza heineken lager 5.0° 330 cc,Heineken,4990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388867-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-heineken-lager-5-0g-330-cc-263585-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza budweiser 5.0° 330 cc,Budweiser,4890,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438245-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-budweiser-5-0g-330-cc-1895061-pak/p,2025-04-24 16:53:19
Cerveza kross odissea amber ale 5.2° lata 470 cc,Kross,1670,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/480172-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-odissea-amber-ale-5-2g-lata-470-cc-2000152/p,2025-04-24 16:53:19
Pack 6 un. cerveza royal guard premium lager 5.0° 350 cc,Royal guard,4690,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388878-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-5-0g-350-cc-263660-pak/p,2025-04-24 16:53:19
Cerveza austral patagonia black lager 5.3° 470 cc,Patagonia,1450,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428068-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-austral-patagonia-black-lager-5-3g-470-cc-1927436/p,2025-04-24 16:53:19
Pack 6 un. cerveza corona lager sin alcohol 330 cc,Corona,5790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/463534-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-corona-lager-sin-alcohol-330-cc-1961619-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza royal guard premium lager sin alcohol 350 cc,Royal guard,4690,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429357-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-sin-alcohol-350-cc-1932578-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza budweiser lager sin alcohol 330 cc,Budweiser,4890,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438359-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-budweiser-lager-sin-alcohol-330-cc-1957197-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza heineken cero lager sin alcohol 470 cc,Heineken,7790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/397154-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-heineken-cero-lager-sin-alcohol-470-cc-1954155-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza escudo lager 5.5° 350 cc,Escudo,3790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428409-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-escudo-lager-5-5g-350-cc-263555-pak/p,2025-04-24 16:53:19
Cerveza leyendas de origen trauco amber lager 5.5° 473 cc,Leyendas de origen,1000,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/489474-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-leyen-origen-trau-amb-5-5-lt-473cc-2018634/p,2025-04-24 16:53:19
Pack 6 un. cerveza stella artois lager 4.8° 473 cc,Stella artois,5290,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/472752-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-stella-artois-lager-4-8g-473-cc-1730209-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza báltica dry lager 5.8° 473 cc,Báltica,3400,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388081-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-baltica-dry-lager-5-8g-473-cc-1750318-pak/p,2025-04-24 16:53:19
Cerveza kross odissea hoppy ale 5.1° 470 cc,Kross,1670,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/480164-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-odissea-hoppy-ale-5-1g-470-cc-1975532/p,2025-04-24 16:53:19
Pack 6 un. cerveza royal guard premium lager sin alcohol 355 cc,Royal guard,4990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429363-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-sin-alcohol-355-cc-1932579-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza royal guard golden lager 4.5° 355 cc,Royal guard,4990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/463551-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-royal-guard-golden-lager-4-5g-355-cc-1966563-pak/p,2025-04-24 16:53:19
Cerveza austral patagonia blond lager 4.5° 470 cc,Patagonia,1450,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428223-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-austral-patagonia-blond-lager-4-5g-470-cc-1961183/p,2025-04-24 16:53:19
Pack 6 un. cerveza cristal lager 4.6° 470 cc,Cristal,5990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388892-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-un-cerveza-470-cc-c-u-506554-pak/p,2025-04-24 16:53:19
Pack 6 un. cerveza kunstmann valdivia pale ale 5.2° 330 cc,Kunstmann,6190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428038-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-kunstmann-torobayo-pale-ale-5-2g-330-cc-1924619-pak/p,2025-04-24 16:53:19
Pack 4 un. cerveza kunstmann lager sin alcohol 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428476-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-lager-sin-alcohol-330-cc-263612-pak/p,2025-04-24 16:53:19
Pack 4 un. cerveza kunstmann ipa 5.0° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429204-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-ipa-5-0g-330-cc-1690147-pak/p,2025-04-24 16:53:19
Pack 4 un. cerveza kunstmann arándano ale 4.8° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428705-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-arandano-ale-4-8g-330-cc-1260878-pak/p,2025-04-24 16:53:19
Cerveza königsbacher schwarz 4.7° 500 cc,Konigsbacher,890,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/421008-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-konigsbacher-schwarz-4-7g-500-cc-1898649/p,2025-04-24 16:53:19
Cerveza schöfferhofer trigo pomelo 2.5° 500 cc,Schöfferhofer,1590,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/393233-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-schofferhofer-trigo-pomelo-2-5g-500-cc-1630272/p,2025-04-24 16:53:19
Pack 6 un. cerveza miller lager 4.7° 355 cc,Miller,8890,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388901-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-miller-lager-4-7g-355-cc-934161-pak/p,2025-04-24 16:53:19
Cerveza kunstmann gran torobayo pale ale 7.5° 500 cc,Kunstmann,3250,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/446732-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-kunstmann-gran-torobayo-pale-ale-7-5g-500-cc-712115/p,2025-04-24 16:53:19
Cerveza austral patagonia red lager sabor whisky honey 4.7° lata 350 cc,Patagonia,1580,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/460654-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-patag-sab-red-whi-and-hon-4-7-lt-350cc-2020037/p,2025-04-24 16:53:20
Pack 6 un. cerveza austral patagonia hoppy lager 4.8° 330 cc,Patagonia,6190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429392-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-austral-patagonia-hoppy-lager-4-8g-330-cc-1992164-pak/p,2025-04-24 16:53:20
Pack 6 un. cerveza sol mix frutos rojos 4.2° 350 cc,Sol,5790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/460675-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-sol-mix-sab-frut-roj-42-lt-350cc-2020041-pak/p,2025-04-24 16:53:20
Cerveza austral patagonia hoppy lagger sabor gin & tonic 4.7° lata 350 cc,Patagonia,1580,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/460661-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-patag-sab-hop-gin-and-ton-4-7-lt-350cc-2020038/p,2025-04-24 16:53:20
Cerveza odissea tropic ale 4.5° lata 470 cc,Odissea,1690,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/480206-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-odissea-tropic-lata-470cc-4-5-2020039/p,2025-04-24 16:53:20
Pack 4 un. cerveza austral lager 4.6° 330 cc,Austral,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/387578-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-austral-lager-4-6g-330-cc-263486-pak/p,2025-04-24 16:53:20
Pack 6 un. cerveza sol lager 4.5° 330 cc,Sol,5790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/435875-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-sol-lager-4-5g-330-cc-263665-pak/p,2025-04-24 16:53:20
Pack 6 un. cerveza morenita malta 4.6° 350 cc,Morenita,5750,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/387953-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-morenita-malta-4-6g-350-cc-1469550-pak/p,2025-04-24 16:53:20
Pack 6 un. cerveza b-mix lager 4.2° 354 cc,B-mix,3410,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/463542-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-becker-b-mix-lager-4-2g-354-cc-1967692-pak/p,2025-04-24 16:53:20
Cerveza leyendas de origen pincoya hoppy lager 5.0° 473 cc,Leyendas de origen,1000,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/489512-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-leyen-origen-pinc-hop-5-0-lt-473cc-2018635/p,2025-04-24 16:53:20
Pack 6 un. cerveza sol mix mango margarita 4.2° 350 cc,Sol,5790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/460669-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerv-sol-mix-sab-mang-marg-4-2-lt-350cc-2020040-pak/p,2025-04-24 16:53:20
Cerveza austral torres del paine 6.1° lata 470 cc,Austral,1970,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/447552-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-austral-torres-del-paine-6-1-lata-470-cc-2006378/p,2025-04-24 16:53:20
Pack 6 un. cerveza austral patagonia red lager 5.0° 330 cc,Patagonia,6190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/429398-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-austral-patagonia-red-lager-5-0g-330-cc-1992165-pak/p,2025-04-24 16:53:29
Cerveza duff lager 5.0° lata 330 cc,Duff,1190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/415493-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-duff-lager-5-0g-lata-330-cc-1980051/p,2025-04-24 16:53:29
Pack 4 un. cerveza kunstmann bock 5.3° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/439197-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-bock-5-3g-330-cc-263608-pak/p,2025-04-24 16:53:29
Pack 6 un. cerveza cristal lager 4.6° 350 cc,Cristal,3790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388824-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-cristal-lager-4-6g-350-cc-263535-pak/p,2025-04-24 16:53:29
Pack 4 un. cerveza kross golden ale 5.3° 330 cc,Kross,7190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/387635-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kross-golden-ale-5-3g-330-cc-765125-pak/p,2025-04-24 16:53:29
Cerveza mahou sin alcohol lata 330 cc,Mahou,748,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/402731-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-mahou-sin-alcohol-lata-330-cc-1998660/p,2025-04-24 16:53:30
Cerveza kross golden ale 5.3° 470 cc,Kross,2180,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/465708-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-kross-golden-ale-5-3g-470-cc-1956804/p,2025-04-24 16:53:30
Pack 4 un. cerveza kross stout 5.2° 330 cc,Kross,7590,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/387638-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kross-stout-5-2g-330-cc-765126-pak/p,2025-04-24 16:53:30
Pack 4 un. cerveza kross maibock 6.5° 330 cc,Kross,7590,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/387133-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kross-maibock-6-5g-330-cc-1056411-pak/p,2025-04-24 16:53:30
Pack 24 un. cerveza becker lager 4.5° 350 cc,Becker,10290,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/487450-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/caja-c-becker-lata-24x354cc-4-5-g-1976133-pak/p,2025-04-24 16:53:30
Cerveza oettinger lager sin alcohol 500 cc,Oettinger,990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/483219-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-oettinger-lager-sin-alcohol-500-cc-1904090/p,2025-04-24 16:53:30
Pack 4 un. cerveza kunstmann sin filtrar lager 5.0° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428518-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-sin-filtrar-lager-5-0g-330-cc-946607-pak/p,2025-04-24 16:53:30
Pack 4 un. cerveza kunstmann rubia lager 4.3° 330 cc,Kunstmann,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/439208-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-kunstmann-rubia-lager-4-3g-330-cc-263609-pak/p,2025-04-24 16:53:30
Pack 6 un. cerveza budweiser lager 5.0° 354 cc,Budweiser,4190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438446-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-budweiser-lager-5-0g-354-cc-263521-pak/p,2025-04-24 16:53:30
Pack 6 un. cerveza andes 4.5° lata 470 cc,Andes,3990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/495397-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pk-cerveza-andes-4-5-lata-470cc-2029588-pak/p,2025-04-24 16:53:30
Pack 6 un. cerveza cusqueña golden lager 4.8° 355 cc,Cusqueña,4190,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/435417-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-cusquena-golden-lager-4-8g-355-cc-1552711-pak/p,2025-04-24 16:53:30
Cerveza oettinger weissbier 4.9° 500 cc,Oettinger,990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/483218-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-oettinger-weissbier-4-9g-500-cc-1904089/p,2025-04-24 16:53:30
Pack 4 un. cerveza austral torres del paine lager 6.1° 330 cc,Austral,6490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/427765-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-4-unidades-cerveza-austral-torres-del-paine-lager-6-1g-330-cc-1844704-pak/p,2025-04-24 16:53:30
Pack 6 un. cerveza miller lager 4.7° 355 cc,Miller,5490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388903-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-miller-lager-4-7g-355-cc-976035-pak/p,2025-04-24 16:53:30
Cerveza guayacán hazy apa 4.9° 470 cc,Guayacán,2350,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/390373-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/cerveza-guayacan-hazy-apa-4-9g-470-cc-1933417/p,2025-04-24 16:53:30
